"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SP_POP_GROW","Population growth (annual %)","RUS","Russian Federation","2021","2021",-0.4,,
"SP_POP_GROW","Population growth (annual %)","RWA","Rwanda","2021","2021",2.4,,
"SP_POP_GROW","Population growth (annual %)","VCT","Saint Vincent and the Grenadines","2021","2021",-0.3,,
"SP_POP_GROW","Population growth (annual %)","WSM","Samoa","2021","2021",1.8,,
"SP_POP_GROW","Population growth (annual %)","SMR","San Marino","2021","2021",-0.8,,
"SP_POP_GROW","Population growth (annual %)","SAU","Saudi Arabia","2021","2021",-0.1,,
"SP_POP_GROW","Population growth (annual %)","SYC","Seychelles","2021","2021",0.8,,
"SP_POP_GROW","Population growth (annual %)","SLE","Sierra Leone","2021","2021",2.2,,
"SP_POP_GROW","Population growth (annual %)","SGP","Singapore","2021","2021",-4.2,,
"SP_POP_GROW","Population growth (annual %)","SLB","Solomon Islands","2021","2021",2.4,,
"SP_POP_GROW","Population growth (annual %)","SDN","Sudan","2021","2021",2.7,,
"SP_POP_GROW","Population growth (annual %)","SYR","Syrian Arab Republic","2021","2021",2.6,,
"SP_POP_GROW","Population growth (annual %)","TLS","Timor-Leste","2021","2021",1.6,,
"SP_POP_GROW","Population growth (annual %)","TGO","Togo","2021","2021",2.4,,
"SP_POP_GROW","Population growth (annual %)","TCA","Turks and Caicos Islands","2021","2021",1.9,,
"SP_POP_GROW","Population growth (annual %)","URY","Uruguay","2021","2021",-0.1,,
"SP_POP_GROW","Population growth (annual %)","UZB","Uzbekistan","2021","2021",2,,
"SP_POP_GROW","Population growth (annual %)","VUT","Vanuatu","2021","2021",2.4,,
"SP_POP_GROW","Population growth (annual %)","VEN","Venezuela (Bolivarian Republic of)","2021","2021",-1,,
"SP_POP_GROW","Population growth (annual %)","VIR","United States Virgin Islands","2021","2021",-0.4,,
"SP_POP_GROW","Population growth (annual %)","YEM","Yemen","2021","2021",2.1,,
"SP_POP_GROW","Population growth (annual %)","ZMB","Zambia","2021","2021",2.8,,
"SP_POP_GROW","Population growth (annual %)","ZWE","Zimbabwe","2021","2021",2,,
"SP_POP_GROW","Population growth (annual %)","MAC","China, Macao Special Administrative Region","2021","2021",1.5,,
"SP_POP_GROW","Population growth (annual %)","SRB","Serbia","2021","2021",-0.9,,
"SP_POP_GROW","Population growth (annual %)","MNE","Montenegro","2021","2021",-0.3,,
"SP_POP_GROW","Population growth (annual %)","CUW","Curaçao","2021","2021",-1.7,,
"SP_POP_GROW","Population growth (annual %)","SXM","Sint Maarten (Dutch part)","2021","2021",1.3,,
"SP_POP_GROW","Population growth (annual %)","MAF","Saint-Martin (French part)","2021","2021",-1.9,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","MEX","Mexico","2021","2021",0.4,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","AFG","Afghanistan","2021","2021",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","AGO","Angola","2021","2021",1.6,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","ARG","Argentina","2021","2021",0.4,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","AZE","Azerbaijan","2021","2021",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","BHS","Bahamas","2021","2021",1.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","BGD","Bangladesh","2021","2021",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","BRB","Barbados","2021","2021",0.9,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","BLZ","Belize","2021","2021",1.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","BEN","Benin","2021","2021",0.8,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","BTN","Bhutan","2021","2021",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","BOL","Bolivia (Plurinational State of)","2021","2021",0.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","BWA","Botswana","2021","2021",18.6,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","BFA","Burkina Faso","2021","2021",0.6,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","BDI","Burundi","2021","2021",0.9,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","KHM","Cambodia","2021","2021",0.6,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","CMR","Cameroon","2021","2021",2.9,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","CPV","Cabo Verde","2021","2021",0.6,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","TCD","Chad","2021","2021",1.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","CHL","Chile","2021","2021",0.6,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","COL","Colombia","2021","2021",0.5,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","COM","Comoros","2021","2021",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","COG","Congo","2021","2021",3.8,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","CRI","Costa Rica","2021","2021",0.5,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","CIV","Côte d'Ivoire","2021","2021",1.9,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","CUB","Cuba","2021","2021",0.5,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","COD","Democratic Republic of the Congo","2021","2021",0.7,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","DJI","Djibouti","2021","2021",0.7,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","DOM","Dominican Republic","2021","2021",0.9,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","ECU","Ecuador","2021","2021",0.4,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","EGY","Egypt","2021","2021",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SLV","El Salvador","2021","2021",0.5,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","GNQ","Equatorial Guinea","2021","2021",6.9,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","ERI","Eritrea","2021","2021",0.5,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","ETH","Ethiopia","2021","2021",0.8,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","FJI","Fiji","2021","2021",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","GAB","Gabon","2021","2021",3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","GMB","Gambia","2021","2021",1.7,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","GEO","Georgia","2021","2021",0.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","GHA","Ghana","2021","2021",1.7,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","GTM","Guatemala","2021","2021",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","GIN","Guinea","2021","2021",1.5,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","GNB","Guinea-Bissau","2021","2021",3.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","GUY","Guyana","2021","2021",1.4,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","HTI","Haiti","2021","2021",1.8,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","HND","Honduras","2021","2021",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","IND","India","2021","2021",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","IDN","Indonesia","2021","2021",0.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","IRN","Iran (Islamic Republic of)","2021","2021",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","JAM","Jamaica","2021","2021",1.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","KEN","Kenya","2021","2021",4,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","KGZ","Kyrgyzstan","2021","2021",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","LAO","Lao People's Democratic Republic","2021","2021",0.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","LSO","Lesotho","2021","2021",20.9,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","LBR","Liberia","2021","2021",1.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","MDG","Madagascar","2021","2021",0.4,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","MWI","Malawi","2021","2021",7.7,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","MYS","Malaysia","2021","2021",0.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","MLI","Mali","2021","2021",0.8,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","MRT","Mauritania","2021","2021",0.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","MUS","Mauritius","2021","2021",1.4,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","MDA","Republic of Moldova","2021","2021",0.8,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","MNG","Mongolia","2021","2021",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","MAR","Morocco","2021","2021",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","MMR","Myanmar","2021","2021",0.8,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","NAM","Namibia","2021","2021",11.8,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","NPL","Nepal","2021","2021",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","NIC","Nicaragua","2021","2021",0.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","NER","Niger","2021","2021",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","NGA","Nigeria","2021","2021",1.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","PAK","Pakistan","2021","2021",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","PNG","Papua New Guinea","2021","2021",0.9,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","PRY","Paraguay","2021","2021",0.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","PER","Peru","2021","2021",0.4,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","RWA","Rwanda","2021","2021",2.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SLE","Sierra Leone","2021","2021",1.4,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","TGO","Togo","2021","2021",1.9,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","URY","Uruguay","2021","2021",0.6,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","UZB","Uzbekistan","2021","2021",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","VEN","Venezuela (Bolivarian Republic of)","2021","2021",0.5,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","YEM","Yemen","2021","2021",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","ZMB","Zambia","2021","2021",10.8,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","ZWE","Zimbabwe","2021","2021",11.6,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","AUS","Australia","2021","2021",14,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","AUT","Austria","2021","2021",41,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BEL","Belgium","2021","2021",2,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CAN","Canada","2021","2021",18,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CZE","Czechia","2021","2021",26,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","DNK","Denmark","2021","2021",12,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","FIN","Finland","2021","2021",14,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","FRA","France","2021","2021",19,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","DEU","Germany","2021","2021",22,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GRC","Greece","2021","2021",20,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","HUN","Hungary","2021","2021",28,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ISL","Iceland","2021","2021",6,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","IRL","Ireland","2021","2021",36,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ITA","Italy","2021","2021",29,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","JPN","Japan","2021","2021",8,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","KOR","Republic of Korea","2021","2021",19,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LUX","Luxembourg","2021","2021",8,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MEX","Mexico","2021","2021",19,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","NLD","Netherlands","2021","2021",7,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","NZL","New Zealand","2021","2021",13,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","NOR","Norway","2021","2021",17,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","POL","Poland","2021","2021",40,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","PRT","Portugal","2021","2021",33,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SVK","Slovakia","2021","2021",46,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","AFG","Afghanistan","2021","2021",74,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ALB","Albania","2021","2021",37,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","DZA","Algeria","2021","2021",26,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ASM","American Samoa","2021","2021",13,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","AND","Andorra","2021","2021",12,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","AGO","Angola","2021","2021",33,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ATG","Antigua and Barbuda","2021","2021",76,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ARG","Argentina","2021","2021",8,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ARM","Armenia","2021","2021",37,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ABW","Aruba","2021","2021",56,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","AZE","Azerbaijan","2021","2021",43,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BHS","Bahamas","2021","2021",17,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BHR","Bahrain","2021","2021",10,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BGD","Bangladesh","2021","2021",61,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BRB","Barbados","2021","2021",69,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BLZ","Belize","2021","2021",54,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BEN","Benin","2021","2021",51,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BMU","Bermuda","2021","2021",,"n","Magnitude nil or negligible"
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BTN","Bhutan","2021","2021",57,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BOL","Bolivia (Plurinational State of)","2021","2021",30,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BIH","Bosnia and Herzegovina","2021","2021",51,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BWA","Botswana","2021","2021",28,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BRA","Brazil","2021","2021",13,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BRN","Brunei Darussalam","2021","2021",21,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BGR","Bulgaria","2021","2021",24,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BFA","Burkina Faso","2021","2021",69,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BDI","Burundi","2021","2021",86,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","KHM","Cambodia","2021","2021",75,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CMR","Cameroon","2021","2021",42,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CPV","Cabo Verde","2021","2021",33,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CYM","Cayman Islands","2021","2021",,"n","Magnitude nil or negligible"
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CAF","Central African Republic","2021","2021",57,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","TCD","Chad","2021","2021",76,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CHL","Chile","2021","2021",12,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CHN","China","2021","2021",37,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","COL","Colombia","2021","2021",18,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","COM","Comoros","2021","2021",70,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","COG","Congo","2021","2021",32,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CRI","Costa Rica","2021","2021",19,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CIV","Côte d'Ivoire","2021","2021",48,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","HRV","Croatia","2021","2021",42,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CUB","Cuba","2021","2021",23,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CYP","Cyprus","2021","2021",33,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","PRK","Democratic People's Republic of Korea","2021","2021",37,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","COD","Democratic Republic of the Congo","2021","2021",54,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","DJI","Djibouti","2021","2021",22,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","DMA","Dominica","2021","2021",29,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","DOM","Dominican Republic","2021","2021",17,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ECU","Ecuador","2021","2021",36,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","EGY","Egypt","2021","2021",57,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SLV","El Salvador","2021","2021",26,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GNQ","Equatorial Guinea","2021","2021",26,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ERI","Eritrea","2021","2021",58,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","EST","Estonia","2021","2021",31,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ETH","Ethiopia","2021","2021",78,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","FRO","Faeroe Islands","2021","2021",57,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","FJI","Fiji","2021","2021",42,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","PYF","French Polynesia","2021","2021",38,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GAB","Gabon","2021","2021",10,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GMB","Gambia","2021","2021",37,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GEO","Georgia","2021","2021",40,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GHA","Ghana","2021","2021",42,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GRL","Greenland","2021","2021",12,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GRD","Grenada","2021","2021",63,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GUM","Guam","2021","2021",5,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GTM","Guatemala","2021","2021",48,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GIN","Guinea","2021","2021",63,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GNB","Guinea-Bissau","2021","2021",55,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GUY","Guyana","2021","2021",73,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","HTI","Haiti","2021","2021",42,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","HND","Honduras","2021","2021",41,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","HKG","China, Hong Kong Special Administrative Region","2021","2021",,"n","Magnitude nil or negligible"
"SP_RUR_TOTL_ZS","Rural population (% of total population)","IND","India","2021","2021",65,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","IDN","Indonesia","2021","2021",43,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","IRN","Iran (Islamic Republic of)","2021","2021",24,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","IRQ","Iraq","2021","2021",29,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","ISR","Israel","2021","2021",7,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","JAM","Jamaica","2021","2021",43,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","JOR","Jordan","2021","2021",8,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","KAZ","Kazakhstan","2021","2021",42,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","KEN","Kenya","2021","2021",72,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","KIR","Kiribati","2021","2021",44,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","KWT","Kuwait","2021","2021",,"n","Magnitude nil or negligible"
"SP_RUR_TOTL_ZS","Rural population (% of total population)","KGZ","Kyrgyzstan","2021","2021",63,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LAO","Lao People's Democratic Republic","2021","2021",63,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LVA","Latvia","2021","2021",32,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LBN","Lebanon","2021","2021",11,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LSO","Lesotho","2021","2021",71,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LBR","Liberia","2021","2021",47,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LBY","Libya","2021","2021",19,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LIE","Liechtenstein","2021","2021",86,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LTU","Lithuania","2021","2021",32,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MKD","North Macedonia","2021","2021",41,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MDG","Madagascar","2021","2021",61,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MWI","Malawi","2021","2021",82,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MYS","Malaysia","2021","2021",22,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MDV","Maldives","2021","2021",59,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MLI","Mali","2021","2021",55,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MLT","Malta","2021","2021",5,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MHL","Marshall Islands","2021","2021",22,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MRT","Mauritania","2021","2021",44,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MUS","Mauritius","2021","2021",59,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","FSM","Micronesia (Federated States of)","2021","2021",77,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MDA","Republic of Moldova","2021","2021",57,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MCO","Monaco","2021","2021",,"n","Magnitude nil or negligible"
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MNG","Mongolia","2021","2021",31,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MAR","Morocco","2021","2021",36,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MOZ","Mozambique","2021","2021",62,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MMR","Myanmar","2021","2021",69,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","NAM","Namibia","2021","2021",47,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","NPL","Nepal","2021","2021",79,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","NCL","New Caledonia","2021","2021",28,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","NIC","Nicaragua","2021","2021",41,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","NER","Niger","2021","2021",83,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","NGA","Nigeria","2021","2021",47,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","MNP","Northern Mariana Islands","2021","2021",8,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","OMN","Oman","2021","2021",13,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","PAK","Pakistan","2021","2021",63,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","PLW","Palau","2021","2021",19,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","PAN","Panama","2021","2021",31,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","PNG","Papua New Guinea","2021","2021",87,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","PRY","Paraguay","2021","2021",38,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","PER","Peru","2021","2021",22,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","PRI","Puerto Rico","2021","2021",6,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","RUS","Russian Federation","2021","2021",25,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","RWA","Rwanda","2021","2021",82,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","VCT","Saint Vincent and the Grenadines","2021","2021",47,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","WSM","Samoa","2021","2021",82,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SMR","San Marino","2021","2021",2,,
